failCount_month,lifeTime_month,activeLife_month
0,7430399,3024000
0,6739199,6739200
1,7084799,5529600
2,7343999,7344000
1,7084799,4752000
1,1987199,1987200
0,1468799,1468800
0,691199,691200
0,6393599,6393600
1,6911999,6912000
1,6393599,6393600
2,6911999,1728000
0,6739199,6480000
0,2851199,2851200
0,6134399,6134400
0,5615999,5616000
2,6393599,6393600
0,5443199,5443200
3,6220799,6220800
1,5875199,1123200
1,2505599,2505600
1,3542399,3542400
0,1987199,1987200
0,3715199,3715200
0,6134399,6134400
2,1900799,1900800
1,6220799,6220800
2,5443199,5443200
0,4838399,4838400
1,4838399,4838400
0,5443199,5443200
2,5788799,5788800
2,4579199,4579200
0,3542399,3542400
0,863999,864000
1,4319999,4233600
1,1468799,1468800
0,5529599,5529600
0,691199,691200
0,3887999,3888000
0,4319999,4320000
2,3887999,3888000
0,5529599,5529600
0,4060799,4060800
0,5443199,5443200
1,4838399,4752000
0,3715199,3715200
0,2678399,2678400
1,3715199,3715200
0,3715199,3715200
2,4060799,4060800
0,3542399,3542400
0,3542399,3542400
0,2851199,2851200
0,2851199,2851200
0,3542399,3542400
0,2678399,2678400
1,4319999,3369600
0,4060799,4060800
1,3542399,3542400
2,2419199,2419200
0,4147199,4147200
4,3974399,3974400
0,1295999,1296000
1,3887999,3888000
0,2419199,2419200
1,2505599,2505600
1,1468799,1468800
0,2159999,2160000
0,2505599,2505600
1,3542399,3542400
0,2073599,2073600
0,2505599,2505600
0,2419199,2419200
0,1987199,1987200
0,1987199,1987200
1,3542399,3196800
0,2159999,2160000
0,2505599,2505600
1,2505599,2505600
1,2419199,2419200
0,2505599,2505600
0,1555199,1555200
0,1555199,1555200
0,1900799,1900800
0,1382399,1382400
0,2073599,2073600
1,2159999,2160000
0,1295999,86400
0,2073599,2073600
1,1295999,1296000
0,1209599,1209600
0,1814399,1814400
0,431999,432000
1,1814399,1814400
0,1209599,1209600
0,1295999,1296000
0,950399,950400
0,863999,864000
0,1209599,1209600
3,431999,432000
0,691199,691200
0,950399,950400
0,950399,950400
0,950399,950400
0,863999,864000
0,259199,259200
0,777599,777600
0,777599,777600
0,777599,777600
0,691199,691200
0,345599,345600
0,172799,172800
0,86399,86400
1,399366639,358473600
1,350225112,346132043
0,350297143,233431515
1,349600559,292615656
1,348923127,20563200
0,348658787,347073869
0,395064744,279125016
1,345456926,334464287
1,344847051,289939398
0,342961494,198115200
1,345031502,329270400
1,334643137,218764800
1,343211511,342263509
1,344856186,341602685
0,342619288,337218335
0,342615407,346387231
1,342607682,289002100
1,342442629,332985253
1,341986126,320630400
0,341232552,320630400
1,340802139,252460800
0,337084383,260411757
0,340371837,306717880
1,340181216,204828210
2,339850628,321330600
1,339587932,331430400
0,338897097,334316389
0,339338200,337470394
1,338720838,331257600
1,338634682,299808000
0,338279479,310180062
1,337520662,336777608
1,335870896,328176620
0,336974839,274335294
0,335705379,316994054
1,335947515,307238400
1,334473580,228614400
1,334664261,310176000
1,332758914,304387200
1,333795642,255657600
1,332768888,331836381
0,332855208,332642377
0,332159874,329148149
3,331375171,284428800
1,331043140,254241981
1,332237488,331257600
1,331557488,330212620
1,329224867,283921688
1,329296496,224121600
1,330953461,331084800
0,330855138,331686951
1,330780019,301756501
0,330515314,328411042
1,330436846,331257600
1,330174033,322341214
1,329833515,330981187
1,327392920,216172800
1,329904096,261878400
1,387713065,316316885
0,329045350,315756666
0,328101332,207705600
1,327474078,321940620
1,327395500,324172800
0,324903552,322444829
0,326023701,324329813
1,409292375,397025384
1,325513164,283916562
1,325335689,326246400
1,325073096,211471222
0,326540222,322898756
1,324986947,297216000
1,323689601,295032356
1,322986378,259545600
1,323504128,305237288
1,324195769,323308800
0,323093524,315441467
0,321694462,206523529
1,319627015,302178834
0,321107793,320946104
1,321104970,289612800
1,321097059,243648000
1,414152526,265060449
1,319966899,297043200
1,319896110,252880109
0,319875959,313269312
1,321170593,181764508
1,319539885,247449600
1,318761785,321062400
0,319551199,320111977
1,319616517,311703982
1,319463123,308525500
1,319280538,260150400
0,318322664,276389792
1,318924666,310089600
1,397474732,221759213
1,315731271,294512797
0,318666698,197994749
1,317822329,255398400
0,318413671,319835895
0,304250178,291841953
1,317816687,317865926
0,317647204,297054821
1,317549161,168480000
0,316865033,318038400
0,316512291,248857205
0,317040114,240465328
0,317033574,299936517
1,317045333,316596341
1,317186197,316929183
1,315914241,280886400
1,311170872,141180346
0,316261502,315187200
1,315825161,264125057
1,414221019,412987829
0,315819591,300772641
1,312981984,291859200
1,312977715,307152000
1,312623767,245895547
0,312634742,311805985
0,311160172,312394086
0,311775673,268792085
1,311757035,286675200
0,311601469,311628607
1,310902893,287685433
1,310976131,180473741
1,310977941,310262400
1,310543758,192148994
1,310565068,260150400
0,309008984,287868721
0,307539118,275019579
1,306230349,298598400
1,306066042,307670400
1,305551804,299721600
1,304818185,107913600
0,303700745,20476800
0,304319011,305579841
0,301488308,303320477
1,301219244,283996800
1,304167562,258998075
0,303653403,304895600
0,303294120,304096830
1,301739947,302400000
0,302697909,302486400
1,301823663,273192598
1,302432415,210815285
1,300107382,298093330
1,39916799,39398400
0,39657599,39657600
0,39484799,34214400
0,39225599,39225600
1,38879999,38880000
0,15983999,15724800
0,38361599,38361600
1,37843199,37843200
1,37670399,37670400
1,306230349,298598400
0,37497599,33177600
0,37583999,37584000
1,36374399,36288000
1,36460799,36460800
0,35683199,29289600
0,299456749,285364312
0,35251199,35251200
1,35164799,28771200
0,33263999,32659200
1,34041599,33004800
0,31967999,27475200
0,31017599,31017600
1,31622399,31622400
1,31017599,29894400
0,2246399,2246400
0,29030399,29030400
1,28684799,28684800
0,28684799,14169600
0,28684799,26438400
1,27388799,26784000
1,27129599,27129600
1,25315199,18057600
1,25315199,23760000
1,25055999,14601600
1,24969599,16934400
1,24710399,24710400
1,23241599,23241600
1,24019199,24019200
0,22809599,6652800
1,23241599,21081600
0,23241599,23241600
1,21945599,21168000
0,22636799,22636800
0,21859199,8640000
0,21599999,11059200
0,21859199,21859200
0,21859199,21859200
1,21167999,11491200
0,20476799,20476800
0,21254399,21254400
0,20908799,20908800
0,19958399,19699200
0,19699199,19699200
0,19353599,19353600
0,18403199,18144000
0,18143999,18144000
0,17884799,11318400
1,15983999,15897600
0,300101124,300558968
1,15983999,15552000
0,12182399,12182400
1,15292799,15292800
1,14687999,13996800
1,15724799,15724800
0,15292799,15292800
0,14687999,12960000
0,14687999,14688000
1,14255999,12700800
0,13910399,13910400
0,13132799,11145600
1,13391999,13392000
0,298809831,215476046
1,12873599,12873600
0,13651199,13651200
0,12873599,12873600
1,13391999,13392000
1,13219199,8294400
1,12268799,12268800
1,11491199,10713600
0,11231999,10972800
0,11836799,11836800
0,298981418,297239036
1,10972799,10972800
0,10886399,10886400
0,11145599,11145600
0,10195199,10195200
1,10540799,10281600
0,9071999,9072000
1,9331199,9331200
1,8726399,8726400
0,299060042,283737600
1,7775999,7776000
0,8467199,7862400
0,7775999,3196800
1,6479999,6480000
0,5615999,5616000
1,7603199,7603200
2,7430399,6739200
0,6307199,5529600
1,6566399,6566400
1,7171199,6739200
1,6307199,6307200
1,6479999,6480000
1,6047999,5788800
1,299062369,299721600
1,5529599,5529600
1,5529599,5529600
1,5529599,3024000
1,5356799,5356800
1,4924799,2419200
0,4060799,3974400
0,3974399,1468800
1,3110399,3110400
0,3283199,3283200
0,1900799,1900800
0,2159999,2160000
1,1123199,1036800
0,1900799,1900800
0,1900799,1900800
0,1382399,1382400
0,1123199,1123200
1,691199,691200
1,297247048,298346617
0,298971305,300284744
1,405769505,394934400
1,297585519,294451200
0,296989034,278726400
1,296996449,148176000
1,297074826,270864000
1,419146954,215740800
0,296985649,294689606
1,296030522,245462400
1,296042625,284066871
1,295441624,286222380
1,294564718,294332503
0,294650776,291877238
1,293888320,161049600
1,404470897,276048000
0,293450930,290458849
0,292747809,292285609
0,289381789,283997669
0,292423288,292201752
0,291463622,290282780
1,291461426,195004800
1,290596553,289624460
0,290947349,281404800
1,290932333,284882259
1,288076103,289072516
1,274255799,276134400
1,288092828,284174759
1,288099956,288202581
1,287567419,286131535
1,287662336,286369509
0,287403720,289247648
1,286974213,225504137
1,286881649,289180800
1,286114497,286502400
1,286264863,286675200
1,281853943,278808906
0,123661022,123984000
1,284900070,287027604
0,284207328,223776000
0,283677253,255563656
0,283684355,279158400
0,282468264,282184747
0,281856753,283390599
1,281446670,247795200
1,281448978,258508800
1,281181090,279379964
1,176213401,176527338
0,275482983,113097600
1,274264955,270864000
0,272883357,251523351
1,272964735,273542400
0,272277030,197751421
0,270281213,270354943
2,271585033,65750400
1,271158782,268879924
0,271064608,230772595
1,269439051,113270400
0,267433751,245511410
0,269425541,268272000
0,267619537,269459131
1,269162113,249955200
1,268213432,251937557
0,266388134,249161040
1,267952465,257274681
1,266219803,230679358
1,114516604,114042325
0,265022353,259914742
0,265102254,170726400
0,265538874,220057114
1,265031169,265593600
1,265114623,200188800
0,263726020,117245979
0,262525068,167184000
0,261907586,262143201
1,261572142,251596800
0,260105860,215740800
1,235550704,202780800
0,260952704,248309689
0,259139462,258243333
0,258890036,160531200
1,169298591,163835364
0,258364316,259982520
0,258363594,259214726
0,257326420,258765343
0,255957983,247204115
0,254664473,246389259
1,396683518,396648411
1,252506551,221616000
1,251628945,247276800
1,139389872,141868800
0,249993352,250148211
0,249470595,222572310
1,249377017,91843200
0,248684047,226108800
1,248520718,246765172
0,246877430,233971200
1,244457609,227908628
1,244976737,247190400
1,234079362,136857600
1,241605815,242769512
1,238489303,194926180
0,240121354,238032070
3,239702527,239424210
0,239628244,239171396
1,239531277,239155200
1,239524699,126489600
1,237619857,145919349
1,237360436,199929600
0,236080157,109814400
1,234086867,216086435
1,233908339,233971200
0,233408701,231289213
1,231934978,196128000
0,126947419,128649600
1,231928616,233195419
3,228648992,229219200
0,228224237,229213843
1,221998604,221427035
1,399187232,396223727
1,226834107,206150400
1,225634459,216164648
1,225027165,226022400
1,221661257,197596800
1,221214321,214467514
0,220178532,221096022
0,214819249,215833204
0,212396958,212440410
1,209729641,210488328
1,209289589,210816000
1,152700811,154663595
1,205239201,168220800
1,204119629,205360451
0,203862243,184099547
0,202124737,201894267
0,201857272,202867200
0,129722272,128908800
1,197383105,199670400
1,196260845,142387200
1,187747199,187747189
1,196247168,196299807
1,196334995,196836172
1,191939008,176256000
1,192372177,192499200
1,190814337,189907200
1,190451099,192240000
0,188384211,187848332
1,122208007,118540800
1,188040493,189820800
1,186481390,187056000
1,185620918,131587200
1,179327090,158025600
1,180882457,181440000
1,179674611,173750400
1,179672381,179271002
3,178705426,176515200
1,179058584,181766949
0,178070399,166406392
0,177771352,79302981
0,176905296,124992589
2,176889385,158025600
1,176902406,178924098
1,398070350,352512000
0,174748334,175317534
1,173535500,175824000
2,172933444,165888000
0,390886480,265491138
0,138628338,138624664
0,168266049,118201358
1,168097885,164728696
1,167231153,164957590
1,167223681,168652800
0,165836207,160099200
0,164458825,155524521
1,164794013,164258676
1,162548761,154963916
0,161613166,158178999
1,161166047,160617600
1,153839548,110678400
1,153669307,155606400
0,150638006,141523903
1,144140732,139804024
1,142945051,143522069
0,142261202,138067200
0,142666285,143837888
0,142247077,140724255
0,141481934,136131892
0,140955328,142634614
1,140943833,137355318
1,140258690,136944000
0,139397035,138404402
1,139324455,141358244
0,137503455,98416820
0,136883723,116782686
0,132573486,131760000
0,125059000,126576000
0,131702428,131500800
1,131201936,131760000
0,130670328,131760000
1,130672381,129081600
0,130329046,127616077
0,129994872,128995200
1,129709839,129081600
3,129983023,63072000
0,129714680,131760000
1,129647457,129081600
1,129471323,129522277
0,128848235,123811200
1,118059109,118541008
1,128267103,89510400
1,127992239,60825600
1,127126264,129081600
1,126868964,126403200
0,125921067,61603200
1,124783582,126576000
0,125325246,126393987
0,125844124,123897600
0,125317461,126576000
0,124980074,124927385
1,124110954,85449600
0,123751167,118454400
1,123754577,126230400
0,123664838,126052339
1,122982748,94694400
1,121691638,123992036
0,122887707,105148800
0,122893790,113097600
1,51753599,51753600
2,122552766,108086400
0,121697928,110764800
1,121698001,98985448
0,111991271,113356800
0,120465139,116208000
0,396434888,308361600
1,120315648,118627200
1,119881993,74044800
0,119870858,116894410
1,119618660,118454400
1,118309516,115883691
0,118301860,120441600
1,118316545,118627200
0,117262321,116838188
0,109498464,107855498
1,117447407,118540800
1,116773981,116035200
1,115983275,115948800
0,115558778,116035200
1,115284124,113443200
1,114776559,113270400
1,114849449,115948800
0,114069536,116035200
0,113551875,105580800
1,114075780,108172800
1,113029850,113012597
1,113465231,111024000
0,113035655,91843200
0,112018177,110678400
1,111309080,113270400
1,21945599,21254400
1,107609986,81648000
1,66998048,68428800
1,55411811,21779731
0,395581617,397863998
0,20131199,20131200
1,100676281,73785600
1,111067952,113270400
0,111145431,81543214
0,110890846,110764800
0,110100572,110678400
1,110814381,110718739
1,109767025,63331200
0,110021782,110592000
1,109575300,106531200
1,109159663,97718400
0,109421181,100224000
1,63289655,63158400
1,108823318,101174400
1,108635844,110592000
1,107959179,97038065
0,107614610,107132427
0,107255951,104639276
0,107245642,108000000
0,106991192,76896000
0,106907897,76464000
1,106121115,94521600
1,103378640,92361600
0,104672297,105321600
0,103961221,105321600
0,102689763,102816000
1,102430901,94704371
1,102413439,74400655
0,102076589,101983151
1,102579575,102902400
0,101639108,102729600
0,101717759,98059331
1,101366460,98150400
0,101464590,102693296
0,100605533,102729600
1,98523961,98509131
0,98264955,99878400
1,98195066,97891713
0,82368820,81734400
1,97676706,96533593
1,97751741,97459200
1,96809247,94694400
1,96727958,97372800
0,96355268,98903128
1,94111163,94953600
1,93102322,89596800
0,92575746,92206066
0,92319952,94780800
0,91881457,92275200
0,89596799,89596800
0,87629666,78883200
0,87397629,88035251
1,86594878,63751892
1,86098191,84240000
1,85751221,84412800
1,84437779,63244800
1,84786614,84499200
1,83414352,84326400
0,82890041,80333276
1,82626269,84326400
1,82598399,82598400
1,80978958,78969600
0,80024381,81648000
1,79773751,76464000
0,73040523,73785600
1,77373487,13305600
1,78151030,71231532
2,76415839,78883200
0,78054554,70934400
0,77354725,79056000
0,77004326,78969600
1,72275075,63331200
3,76671769,77524693
1,76412804,76636800
1,76055430,76464000
0,76068945,76377600
1,75553029,68515200
1,75209613,76464000
0,74509004,73586464
1,74348958,76377600
1,74240883,71020800
1,73895104,71107200
0,73555560,73353600
1,72513521,68589137
1,72057599,72057600
0,71395160,73699200
1,71137216,73612800
1,70542492,52444800
0,8121599,8121600
1,70934399,70934400
0,70547396,71107200
1,70015671,71107200
0,61632120,58060800
0,1382399,1382400
1,69206399,58838400
1,68601599,68601600
1,39052799,38275200
1,67249313,65836800
1,66959999,66960000
1,64930329,64950914
1,64108799,64108800
0,63849599,63849600
1,63849599,63849600
1,62941539,63676800
1,62812799,62812800
1,62404693,63331200
0,60998399,60998400
1,60307199,43804800
1,59834461,60652800
1,56800285,57974400
1,56591999,56592000
0,56108445,58060800
1,55680669,52617600
0,55687102,55555200
0,54777599,20822400
0,54086399,54086400
0,54086399,51408000
0,53049599,53049600
0,52703999,52704000
1,52012799,49680000
1,51667199,50371200
0,50371199,50371200
0,50284799,50284800
0,48815999,48816000
0,48124799,48124800
1,47606399,47433600
1,46223999,41731200
1,47001599,42163200
1,46483199,46483200
3,45791999,41472000
1,45446399,42336000
1,43027199,39225600
1,45100799,45100800
1,44409599,42336000
0,44495999,44323200
0,43977599,34732800
1,43113599,43113600
1,19094399,19094400
1,43027199,43027200
1,42854399,42854400
1,41990399,41990400
1,41299199,41299200
1,40435199,37756800
0,39657599,39225600
1,39743999,39744000
1,38534399,38534400
1,41990399,41904000
0,411370122,409602725
1,373115683,273024000
1,283002121,268704000
1,364388647,365558400
1,362307690,362793600
1,397548631,408153600
0,360939898,282798332
0,361102080,189216000
0,359893116,357523200
0,360659330,289171002
0,360656907,305078400
1,360054876,359860831
1,360146547,329517062
1,358855966,344649600
0,359545291,357782400
0,359545488,210816000
1,354528300,331257600
1,358943143,359143703
1,358862252,313068014
0,358932352,349447056
0,358074758,352742725
1,357470489,304819200
1,357984720,352995710
0,357979957,328064442
1,357732152,353204102
1,357717985,352767510
1,414218413,350006400
1,357464166,356828205
1,354095049,344131200
0,356248181,201398400
0,356863648,310349268
0,356428142,354427737
1,356437917,352080000
1,355818169,355391605
1,355320760,347068800
0,329363734,175996800
1,355655136,341625600
1,355054911,352080000
0,355217399,355346757
0,354276781,349483407
1,354434647,278380800
1,353852526,347993077
1,349618183,344563200
1,353142934,314285651
1,353141735,339552000
3,412332461,342227373
0,352796991,345513703
1,352545125,278899200
2,351088116,337834882
0,416200770,416934823
1,417771412,365558400
0,247190399,247190367
1,373029036,329946125
0,373032577,350075598
0,369658319,363418829
1,368623383,320277747
1,368347584,311731313
1,368002422,200361600
0,367409955,329566455
1,365935338,178848000
0,323610438,323965940
1,417528554,381801600
1,144765866,60220800
1,112704023,112468960
1,416037265,404438400
1,419398454,411842504
0,385992264,368323200
0,419317868,378950400
1,417507039,342489600
1,378551161,352598400
0,380698844,378912777
2,239608458,41817600
1,236513705,136944000
1,236086933,206308763
1,231670890,228003828
1,231076239,231552000
1,228132874,73440000
1,225009183,189388800
1,222263467,189043200
2,220358284,221356800
1,213778707,212596759
1,206195582,199823042
1,202218996,147398400
1,195816730,189974553
1,199607603,193088187
1,375782468,291322819
3,384006682,259804800
1,389706461,365644800
0,215254882,209433600
0,168441472,153364872
1,113056140,111008384
1,377781636,362242962
1,389441427,384137703
0,390052185,229722406
1,386587568,281405427
1,386761269,369878400
0,259921868,231626249
1,8035199,8035200
1,418101676,418521600
2,388313837,355104000
1,419666672,395020800
0,377513753,171493599
1,384773262,383961600
0,389103211,340302045
1,40521599,40521600
0,381571683,187742622
0,384351066,313471820
0,389445773,323159973
1,389627078,110160000
1,385377211,320976000
0,383476778,293496811
1,388244554,265680000
0,419571203,413251200
1,378882655,236908800
0,379495834,381006671
0,331441989,295142400
1,416987229,365904000
1,378189744,333571741
0,378883126,379470898
0,416895404,408153600
1,381566519,261536272
1,382182952,290217600
1,388412029,381196800
1,379320618,331603200
1,381584540,371513195
2,35510400,33004800
2,33782400,27129600
2,33091200,30672000
2,33523200,21686400
2,33436800,31017600
2,29635200,23932800
2,33523200,27820800
2,33782400,31363200
2,33523200,31104000
2,33523200,31104000
2,33523200,31104000
2,33436800,23673600
2,33523200,20563200
2,33523200,31017600
2,33436800,30844800
2,33436800,30758400
2,33091200,30672000
2,33350400,30931200
2,33350400,30931200
2,32918400,30412800
2,33350400,29203200
2,32832000,20908800
2,32227200,28339200
2,24969600,22550400
2,22896000,20304000
0,21081600,17020800
2,12441600,10022400
2,11491200,9072000
2,10281600,7776000
2,9417600,6998400
2,111323181,108951243
2,110193712,102648293
2,110371930,95594040
2,33436800,30153600
2,108909490,104774680
2,103187223,99630993
2,98180433,82075215
2,95931758,93405157
2,33436800,31017600
2,72014746,69124144
2,89718527,87340419
2,90833171,88453085
2,33782400,31363200
2,90325658,84223647
2,89892577,87522997
2,85753904,82085172
2,80638924,77907461
2,33436800,31017600
2,77442655,74725793
2,77453865,70852438
2,77447715,68256048
2,77459636,15033600
2,77277832,63669654
2,67508399,65108183
2,52185600,48988800
0,197983902,138490978
1,110195821,102643200
1,103709935,105478676
2,66049097,63385792
0,238057090,183178281
1,379154359,378690896
1,377152948,379209600
2,416901373,186883200
2,44236799,42854400
1,418621075,399180889
1,417919801,321235200
0,136817979,120583872
1,391412864,391883732
1,391262602,368928000
1,391349070,389173649
1,390899080,350870400
0,418198040,369100800
0,234095339,168800968
1,376133134,370483200
1,350987376,335145600
1,380533361,379800165
0,381756822,339724800
1,381586556,378777600
0,380355772,354415100
1,381307592,208396800
1,163407720,126396735
0,107949782,106786470
0,61808319,31708800
3,275462287,266025600
1,388903159,383702400
1,387365110,204422400
1,388240209,360367039
0,219914357,189216000
1,190014361,184582633
0,40607999,40435200
1,390038317,289732921
0,90920214,92275200
0,84774570,84354790
0,55071511,52522442
0,390057876,287020800
1,395046883,389911460
0,232536608,165726931
0,199103875,138322100
1,89190837,89683200
1,383479913,382952368
0,381747767,377916457
1,379325629,336268800
0,416891094,399223316
1,379492226,376350066
0,371974376,300949544
0,387613266,381243806
0,386169895,347481724
1,379153860,378691200
1,387706135,375494822
1,380960882,339206400
1,376304764,352944000
0,376127738,281823173
1,374928732,362448000
1,374676301,373766400
1,406806142,405734400
0,406027167,326511622
1,412596438,289612800
1,412513410,402451200
0,409295101,394300905
1,407655539,276048000
1,413031671,413251200
1,403696469,371174400
1,401170347,321995486
1,400337280,398994331
1,401099279,397612800
1,400398358,376963200
1,401780184,400896000
0,400049905,374818592
1,399362100,395020800
1,397467087,293414400
1,397894901,394342149
1,396426999,340070400
0,396075649,363139200
1,395821191,332485644
1,395657824,386223459
0,413040012,402796800
0,394618675,381397280
0,395643572,387305973
0,395482909,302360836
0,393650573,392873592
1,395566407,354585600
1,394604042,364176069
0,393933974,394246735
1,394599972,394761600
1,394015462,374958275
0,394010392,358111121
0,393406450,386553600
1,393674772,353449500
1,393655087,313078323
1,393393073,384739200
1,393248961,299980936
1,393227385,388223974
0,392613914,326952197
0,391773565,393468687
1,391515442,307411200
1,391598438,387137711
1,414319465,405388800
1,415785151,412992000
1,413972858,300243371
1,413035248,413164800
1,411903004,302573631
1,411462932,212630400
0,376135732,374876212
1,376130337,281491200
1,372256931,352684800
0,371470799,218246400
0,371476161,331850594
1,371034955,360304639
1,371304885,144380517
0,370441254,269125814
0,369477332,368157871
0,387692629,387069738
5,300724847,299107771
5,300623245,269136000
4,300536916,297907200
4,300528568,295660800
0,300522850,295738221
1,300519912,229500159
5,300444339,174009600
4,300432249,228842262
1,300352445,195782400
5,300341924,300585600
1,300269899,298862862
4,300259235,300672000
4,300256750,298252800
4,300175633,300585600
4,300172601,177552000
4,300082862,287539200
5,300098291,293448399
4,300094085,298080000
5,300087725,300844800
1,300011853,300672000
1,300007525,301455234
0,300000079,300375450
1,299919142,108950400
1,299584615,269074807
2,299564814,300499200
3,299503347,156297600
4,299500183,297993600
1,299564558,300585600
3,299410973,297993600
5,299480837,300585600
1,299567344,297969127
2,299580363,294910678
5,299590569,283336211
5,299333518,194745600
5,299401368,301655972
4,299396577,295228800
5,299324065,272851485
5,299323219,290304000
5,299322541,296398428
4,299228474,289872000
4,299221227,298734182
4,299159733,290390400
1,299139286,293817761
1,299053062,295401600
2,298896813,292993131
0,298802452,283046400
4,298789593,150682876
4,298724328,254880000
4,298719374,297993600
0,274270861,274472880
0,274188202,258551082
0,274102724,257229489
4,298707425,295574400
0,274169687,271600057
0,273931993,106702559
0,273840785,260091685
0,273048336,272154303
2,273669743,271641600
1,298634764,279676800
0,272804855,254225153
4,298623456,271468800
0,273229545,199830866
1,273241647,164007605
4,298464320,231042899
4,298626652,265766400
0,272811423,272898778
0,272719241,201795123
4,272636506,266426830
0,298379025,39398400
2,298449270,298927252
0,272118687,255878571
0,270027073,266968697
0,271422007,265223605
0,272112070,140483481
0,270551374,218087885
1,298381037,298166400
5,298291439,212803200
0,269865735,254176519
0,298281080,300153600
0,270205138,260064480
0,270905569,264547362
0,270913628,264232901
4,298273284,152582400
0,268008312,254082905
4,298271263,194659200
0,269612945,265011755
1,270567077,219222889
0,270296119,266623055
4,298121475,292272194
0,270638851,270974044
0,270290122,229651200
0,270213829,272148008
4,270044861,230448493
0,269955330,269395343
0,295517112,273717795
0,39139199,37065600
5,39657599,37065600
0,39052799,35769600
0,39484799,27907200
0,39484799,39484800
0,38966399,38966400
0,39052799,39052800
0,38966399,38966400
0,38966399,28857600
0,37497599,37324800
0,38361599,38361600
0,37497599,37497600
0,38102399,38102400
0,37843199,37843200
3,37756799,36115200
0,37756799,37756800
0,37497599,37497600
0,36892799,36892800
4,37151999,36979200
0,35683199,35683200
0,35251199,35251200
0,34473599,34128000
0,35683199,35510400
0,36806399,36806400
4,35855999,35856000
0,35855999,35856000
0,35855999,33609600
0,35769599,32918400
0,34646399,34560000
0,34991999,22982400
0,298361042,289443983
1,35337599,35337600
0,32227199,32227200
3,34559999,31881600
4,34473599,33868800
0,33868799,33868800
0,34387199,34300800
4,34214399,34214400
0,31967999,31968000
4,33868799,33868800
0,33782399,33782400
0,33177599,32918400
0,33177599,28857600
0,33350399,30672000
0,33350399,31968000
0,32918399,32918400
0,32054399,31708800
0,20908799,19612800
0,31535999,27302400
2,31276799,30931200
0,25142399,25142400
0,30585599,30412800
2,30153599,29808000
0,29721599,29721600
0,29548799,29548800
1,29116799,23068800
0,12268799,12268800
0,28079999,27993600
0,25919999,25920000
0,28079999,21772800
0,28079999,28080000
0,28079999,28080000
0,27993599,27993600
0,27475199,27475200
5,27734399,27734400
0,27388799,27129600
0,26783999,26784000
0,26783999,26784000
0,26783999,25920000
0,26351999,15897600
0,24191999,24105600
0,26006399,16243200
0,26006399,25574400
0,25142399,24710400
0,25487999,22636800
0,23500799,23500800
0,25487999,25488000
0,23327999,22118400
0,25055999,25056000
0,24796799,24537600
0,24883199,24883200
0,23327999,23328000
0,24451199,24451200
4,24451199,24105600
0,24191999,23932800
0,23500799,23414400
5,24105599,21772800
0,24105599,24105600
0,23932799,21772800
0,23327999,23328000
1,23241599,23241600
0,23155199,23155200
1,18662399,18662400
0,22550399,22550400
0,22463999,22464000
0,22463999,19440000
0,22377599,22377600
0,21686399,21427200
0,22031999,22032000
4,22118399,16934400
0,21254399,21254400
0,22031999,22032000
0,21945599,21772800
0,21772799,21772800
0,21859199,21859200
0,21772799,21772800
0,21772799,21772800
0,21254399,21081600
0,21513599,21513600
2,21254399,19612800
0,21340799,21340800
0,20822399,18748800
0,21081599,10627200
0,21167999,21168000
0,12268799,12268800
5,20822399,20822400
0,20735999,10540800
0,20649599,20649600
5,17884799,17884800
0,19871999,19872000
0,19526399,18489600
0,19958399,19958400
0,19871999,19872000
0,5615999,5616000
0,19612799,19612800
0,19871999,17280000
0,19612799,19612800
0,19439999,19440000
2,19267199,19008000
0,19353599,19353600
0,19526399,19440000
0,18316799,18316800
0,18835199,17798400
0,19094399,18576000
0,19007999,13651200
0,19094399,19094400
0,18921599,18921600
0,17798399,17798400
0,18921599,18921600
0,18921599,18144000
0,18316799,18316800
0,18835199,18576000
0,18748799,18748800
0,18748799,18748800
0,18143999,18144000
0,18403199,13478400
0,17625599,15292800
2,18230399,18230400
0,18230399,18230400
0,17884799,17884800
4,17193599,14688000
1,17279999,17280000
0,17193599,15379200
5,17107199,17107200
0,16329599,16070400
0,15119999,15120000
0,16502399,16502400
4,16415999,14860800
0,16415999,16416000
0,16243199,16243200
0,16415999,16159783
0,15638399,15638400
0,16070399,15984000
0,15724799,15724800
0,15638399,14947200
4,298102516,296814355
1,15379199,7516800
0,15292799,15292800
1,15033599,15033600
0,15206399,15206400
0,15033599,15033600
0,15119999,15120000
0,14860799,13392000
0,14428799,14428800
0,14774399,14774400
0,14169599,14169600
0,14601599,4147200
5,14428799,10022400
0,14169599,14169600
0,14169599,13651200
0,14255999,9072000
0,14083199,14083200
0,13910399,13910400
0,14083199,13824000
0,13996799,6825600
0,11491199,11491200
0,13564799,13564800
0,13564799,13305600
2,13564799,11836800
0,13305599,10800000
0,12700799,12700800
0,12182399,12096000
0,12182399,1209600
0,12095999,12096000
0,11836799,11836800
0,11750399,11750400
0,11750399,11750400
4,11750399,11750400
0,11663999,11491200
0,268659354,255287717
1,11750399,11750400
0,11491199,11491200
4,9676799,9676800
0,10972799,10972800
0,11059199,11059200
0,11059199,11059200
0,11059199,11059200
0,11059199,10454400
0,10454399,2592000
0,10627199,10627200
0,10627199,10022400
0,10799999,10800000
0,10627199,10627200
0,10195199,10195200
0,268049287,212862174
0,9676799,9417600
0,7775999,7776000
0,9849599,9849600
