Месяц,Всего аварий,Аварии простой,Аварии макс,Время жизни,Время активности,Звонков,Отбитые звонки,Неотвеченные,Цена тарифа,Скорость тарифа,Доп услуги,Смотрешка,Пол,Платежей,Тип платежа,Сумма платежей,Сервисная заявка,Отток
4,1,3360,3360,164367109,165010144,0,0,0,850,8,0,0,1,2,6,1500,0,0
4,1,6180,6180,164034389,163814400,0,0,0,800,100,0,1,1,4,6,1450,0,0
4,1,6180,6180,163929138,155952000,0,0,0,850,8,0,0,1,2,3,1500,0,0
4,12,146340,85622,161688628,156124800,0,0,0,850,8,0,0,1,2,6,1700,0,0
4,3,6598,3300,163428097,163900800,0,0,0,850,8,0,0,1,2,6,1500,0,0
4,1,6120,6120,163423401,146766220,0,0,0,650,100,0,0,1,1,3,650,0,0
4,1,3360,3360,162303618,129427200,0,0,0,850,8,0,0,1,4,6,2550,0,0
4,12,146460,85502,161183213,161222400,0,0,0,850,8,0,0,1,2,6,1400,0,0
4,1,6120,6120,162044964,98064000,0,0,0,500,20,0,0,1,0,0,0,0,0
4,12,146580,85578,161176844,155952000,0,0,0,1100,12,0,0,1,2,6,2000,0,0
4,14,146160,85516,161005204,79920000,0,0,0,1100,12,0,0,1,0,0,0,0,0
4,4,10140,8283,161700893,163814400,1,0,0,650,100,1,0,1,2,6,1200,0,0
4,1,3360,3360,125134153,126403200,2,0,1,1100,12,0,0,1,2,6,2100,2,0
4,4,10140,8283,161606180,118601805,0,0,0,800,100,0,0,1,1,3,800,0,0
4,1,6120,6120,161356092,150940800,0,0,0,500,20,0,0,1,2,6,800,0,0
4,8,63600,43081,181223056,169257600,0,0,0,850,8,0,0,1,0,0,0,0,0
4,1,6180,6180,160132651,134956800,0,0,0,850,8,0,0,1,1,3,900,0,0
4,4,13228,9930,160139665,132019200,1,0,0,650,100,0,0,1,3,6,1200,0,0
4,13,146460,85648,159799254,158457600,0,0,0,850,8,0,0,1,2,6,2000,0,0
4,10,33838,17100,159623995,161136000,0,0,0,850,8,0,0,1,2,6,1500,0,0
4,1,3360,3360,158146735,147830400,0,0,0,650,100,0,0,1,1,3,700,0,0
4,1,3360,3360,157466827,158630400,0,0,0,850,8,0,0,1,2,6,1500,0,0
4,1,6180,6180,157025786,158630400,2,1,1,650,40,0,0,1,2,6,1100,0,0
4,1,6180,6180,157382409,135129600,0,0,0,650,40,0,0,1,2,6,1300,0,0
4,12,146340,85622,156949971,142300800,0,0,0,1100,12,0,0,1,2,6,2100,0,0
4,2,10993,10993,197539432,198028800,0,0,0,500,20,0,0,1,2,6,700,0,0
4,1,6180,6180,156594644,156211200,0,0,0,850,8,0,0,1,2,6,1600,0,0
4,1,6180,6180,197379017,197942400,0,0,0,650,40,0,0,1,2,6,1100,0,0
4,12,146580,85578,156329307,129600000,0,0,0,1100,12,0,0,1,0,0,0,0,0
4,4,10200,8310,156255896,144460800,0,0,0,650,40,0,0,1,2,6,1100,0,0
4,1,6180,6180,155895511,140313600,0,0,0,800,100,0,0,1,1,3,800,0,0
4,13,146460,85648,153910468,155088000,1,0,1,850,8,0,0,1,2,6,1500,0,0
4,4,10200,8310,194606811,190512000,0,0,0,500,50,0,0,1,0,0,0,0,0
4,1,240,240,154435952,37324800,2,0,0,850,8,0,0,1,1,3,850,0,0
4,12,146520,85498,153917130,149731200,0,0,0,850,8,0,0,1,2,6,1700,0,0
4,14,146040,85226,153835088,153764050,1,0,0,1100,12,0,0,1,2,6,2000,0,0
4,1,6120,6120,153233739,149817600,1,0,0,650,100,0,0,1,3,6,1200,0,0
4,1,6180,6180,193221039,195350400,0,0,0,850,8,0,0,1,2,6,1500,0,0
4,1,6120,6120,195464070,192931200,0,0,0,500,20,0,0,1,2,6,800,0,0
4,1,3360,3360,153230824,155088314,0,0,0,850,8,0,0,1,2,6,1500,0,0
4,1,3360,3360,194954775,192844800,0,0,0,650,40,0,0,1,1,3,1100,0,0
4,5,17821,15896,152798895,113184000,0,0,0,500,50,0,0,1,1,3,500,0,0
4,4,10200,8332,152612659,152582400,0,0,0,650,50,0,0,1,1,3,560,0,0
4,2,6241,6180,193392728,185068800,1,0,0,850,8,0,0,1,2,3,1600,0,0
4,1,6180,6180,152016842,142128000,2,0,0,650,40,1,1,1,3,6,1650,1,0
4,1,6180,6180,151067208,152755200,0,0,0,500,50,0,0,1,1,3,950,0,0
4,13,146400,85518,151322024,147312000,0,0,0,850,8,0,0,1,2,6,1700,0,0
4,4,13228,9930,150973801,152582400,0,0,0,850,8,1,0,1,2,6,1600,0,0
4,1,6180,6180,148129458,149817600,0,0,0,500,20,0,0,1,2,6,1200,0,0
4,4,13228,9930,146824275,131587200,0,0,0,850,8,0,0,1,2,6,1600,0,0
4,1,3360,3360,147520475,131500800,0,0,0,850,8,0,0,1,2,6,1600,0,0
4,1,6180,6180,146907493,148340736,0,0,0,800,50,0,0,1,2,6,1600,0,0
4,1,3360,3360,146736704,139622400,0,0,0,850,8,0,0,1,2,6,1700,0,0
4,1,3360,3360,194604108,192844800,0,0,0,850,8,0,0,1,2,6,1800,0,0
4,1,6180,6180,146055593,147225600,0,0,0,650,100,0,0,1,1,3,800,0,0
4,1,6180,6180,146057145,131673600,3,1,1,650,100,0,0,1,1,3,650,0,0
4,12,146520,85500,145349049,139881600,1,0,0,850,8,1,0,1,2,6,1700,0,0
4,1,3360,3360,144926458,145065600,0,0,0,850,8,0,0,1,1,3,800,0,0
4,1,6120,6120,144323706,144633600,0,0,0,500,50,0,0,1,2,6,1100,0,0
4,1,3360,3360,142930531,142128000,0,0,0,850,8,0,0,1,2,6,1450,0,0
4,1,3360,3360,143883366,140552704,0,0,0,1100,300,0,0,1,3,3,2100,0,0
4,4,10260,8333,143625288,129340800,1,0,0,650,100,0,0,1,2,6,1200,0,0
4,12,146520,85500,143201254,139363200,0,0,0,850,8,0,0,1,3,6,2250,0,0
4,5,17821,15896,142582041,143048374,0,0,0,800,50,0,0,1,3,6,2100,0,0
4,1,3360,3360,141303519,136425600,0,0,0,850,8,0,0,1,2,6,1600,0,0
4,12,146460,85546,141908877,142214400,0,0,0,850,8,0,0,1,2,6,1650,0,0
4,13,146460,85648,141297161,139276800,0,0,0,850,8,0,0,1,2,6,1600,0,0
4,4,10140,8283,141121289,141868800,0,0,0,1000,200,1,0,1,3,6,1500,0,0
4,1,6180,6180,140605555,141868800,0,0,0,850,8,0,0,1,2,6,1500,0,0
4,5,10920,8312,140091462,142041600,0,0,0,650,40,0,0,1,2,6,1100,0,0
4,1,6180,6180,139999861,139017600,2,1,0,650,100,0,0,1,3,6,1200,0,0
4,13,146400,85514,138791613,139276800,0,0,0,850,8,0,0,1,2,6,1550,0,0
4,4,13228,9930,138797206,139276800,0,0,0,850,8,0,0,1,2,6,1500,0,0
4,1,6180,6180,139050379,139536000,0,0,0,650,40,0,0,1,2,6,1100,0,0
4,1,3360,3360,187773408,174787200,0,0,0,1100,12,0,0,1,2,6,2000,0,0
4,3,11310,9930,138711506,110670169,0,0,0,850,8,0,0,1,1,3,669,0,0
4,4,10140,8283,138449724,131932800,0,0,0,650,100,0,0,1,2,6,1300,0,0
4,13,146280,85524,138620320,139622400,0,0,0,850,8,0,0,1,2,6,1500,0,0
4,12,146580,85578,138095859,121132800,0,0,0,850,8,0,0,1,2,6,1450,0,0
4,14,146160,85516,136980522,136944000,7,5,1,850,8,0,0,1,1,3,750,1,0
4,3,6598,3300,137155943,136944000,0,0,0,850,8,0,0,1,2,6,1750,0,0
4,1,6180,6180,137492261,126144000,0,0,0,1100,12,0,0,1,2,6,1850,0,0
4,5,17821,15896,137239924,134265600,2,0,0,800,100,0,0,1,2,6,1100,0,0
4,1,6180,6180,137501394,139449600,0,0,0,850,8,0,0,1,2,6,1400,0,0
4,1,6180,6180,194703083,190252800,0,0,0,500,20,1,1,1,1,3,1000,0,0
4,12,146400,85564,136026950,137030400,0,0,0,850,8,0,0,1,2,6,1700,0,0
4,1,3300,3300,135414033,39398400,0,0,0,850,8,0,0,1,0,0,0,0,0
4,12,146460,85502,136022817,118454400,0,0,0,850,8,0,0,1,0,0,0,0,0
4,4,10260,8329,66989069,64123743,1,0,0,800,100,0,0,1,1,3,800,0,0
4,12,146460,85546,135423604,136771200,4,4,0,850,8,0,0,1,2,6,1500,0,0
4,12,146400,85564,134806496,136771200,2,0,0,850,8,0,0,1,2,6,1500,0,0
4,5,10920,8312,134739330,136857600,0,0,0,500,20,0,0,1,2,6,800,0,0
4,14,146040,85226,6781480,7862400,6,5,0,850,8,0,0,1,3,6,2250,0,0
4,12,146520,85500,130328563,96940800,0,0,0,850,8,0,0,1,1,3,700,0,0
4,9,63420,43089,130849844,105062400,0,0,0,1100,12,0,0,1,0,0,0,0,0
4,8,63600,43080,130843303,121132800,0,0,0,850,8,0,0,1,0,0,0,0,0
4,12,146580,85484,133956552,134352000,6,4,0,650,100,0,0,1,3,6,1650,1,0
4,1,3360,3360,133502489,115689600,0,0,0,1100,12,0,0,1,1,3,4000,0,0
4,1,6120,6120,132308241,126230400,1,1,0,850,8,0,0,1,2,6,1500,0,0
4,1,3360,3360,132228435,134179200,1,0,0,850,8,0,0,1,2,6,1500,1,0
4,1,6120,6120,122382415,120960000,2,0,0,650,40,0,0,1,2,6,1100,1,0
4,4,13228,9930,132656337,134265600,0,0,0,850,8,0,0,1,2,6,1400,0,0
4,4,10320,8331,132140051,80697600,0,0,0,800,100,1,0,1,2,6,1550,0,0
4,1,6180,6180,126176280,126316800,0,0,0,500,50,1,0,1,2,6,1000,0,0
4,9,9540,9420,131110210,131328000,2,0,0,850,8,0,0,1,2,6,2000,1,0
4,12,146460,85502,129972954,78710400,0,0,0,850,8,0,0,1,1,3,850,0,0
4,12,146460,85546,131712293,115430400,1,0,0,850,8,0,0,1,2,6,1500,1,0
4,1,6120,6120,127910521,94176000,0,0,0,500,20,0,0,1,2,6,800,0,0
4,1,6180,6180,130495743,57715200,0,0,0,650,100,0,0,1,2,6,1150,0,0
4,1,6180,6180,129978689,131587200,0,0,0,650,40,0,0,1,2,6,1100,0,0
4,1,6120,6120,129889643,110647940,0,0,0,1000,200,0,0,1,1,3,1000,0,0
4,12,146580,85578,129632683,113616000,0,0,0,850,8,0,0,1,1,3,850,0,0
4,1,3360,3360,129719220,128908800,0,0,0,850,8,0,0,1,2,6,1500,0,0
4,1,3420,3420,129113195,128420890,0,0,0,650,100,0,0,1,3,6,1350,0,0
4,12,146460,85546,129625562,128822400,2,1,0,850,8,0,0,1,3,6,1600,0,0
4,1,6180,6180,194684579,121564800,0,0,0,650,100,0,0,1,2,6,1150,0,0
4,13,146460,85648,129204091,131414400,0,0,0,850,8,0,0,1,2,6,1500,0,0
4,12,146460,85546,128763622,123724800,0,0,0,850,8,0,0,1,2,6,1500,0,0
4,13,146460,85648,128682591,75859200,0,0,0,850,8,0,0,1,2,6,1700,0,0
4,12,146460,85544,128592785,121132800,0,0,0,850,8,1,0,1,0,0,0,0,0
4,4,10320,8331,118405214,120614400,0,0,0,650,100,0,0,1,2,6,1100,0,0
4,13,146400,85518,127903645,125971200,0,0,0,850,8,0,0,1,2,6,1600,0,0
4,13,146400,85518,127985530,126144000,0,0,0,850,8,0,0,1,2,6,1800,0,0
4,12,146400,85564,127812742,128570945,10,7,1,1100,12,0,0,1,3,6,1905,0,0
4,1,6120,6120,193754875,103248000,0,0,0,650,100,0,0,1,2,3,1350,0,0
4,5,17821,15896,73546377,76125009,0,0,0,650,100,1,1,1,2,6,1494,0,0
4,14,146040,85226,125746406,126403200,7,4,1,1100,12,0,0,1,2,6,2050,1,0
4,14,146040,85226,126522525,126403200,0,0,0,850,8,0,0,1,2,6,1500,0,0
4,1,3360,3360,126347938,121219200,0,0,0,500,20,0,0,1,2,6,800,0,0
4,12,146580,85484,126094208,126489600,0,0,0,800,100,0,0,1,2,6,1400,0,0
4,4,10140,8334,193660132,195350400,0,0,0,500,20,0,0,1,2,6,800,0,0
4,5,17821,15896,126007361,126279637,0,0,0,650,40,0,0,1,2,6,1100,0,0
4,1,6180,6180,125139679,124918486,0,0,0,800,100,0,0,1,2,6,1400,0,0
4,1,3360,3360,124966536,102643200,0,0,0,850,8,0,0,1,2,6,1600,0,0
4,8,63600,43079,122368583,113443200,0,0,0,850,8,0,0,1,0,0,0,0,0
4,14,146040,85226,123931189,110851200,0,0,0,850,8,0,0,1,2,6,1700,0,0
4,2,6181,6120,121949265,121132800,0,0,0,1100,12,0,0,1,2,6,2000,0,0
4,5,10920,8312,123841130,108000000,0,0,0,650,100,1,0,1,1,3,700,0,0
4,1,3360,3360,123160559,94694400,0,0,0,850,8,0,0,1,1,3,1600,0,0
4,1,3360,3360,122986309,102988800,0,0,0,500,50,0,0,1,2,6,750,0,0
4,1,3360,3360,122024652,120960000,0,0,0,1100,12,0,0,1,1,3,1000,0,0
4,1,6180,6180,110371894,112665600,1,0,0,850,8,0,0,1,2,6,1500,1,0
4,1,3360,3360,120648838,102729600,0,0,0,1100,12,0,0,1,2,6,2200,0,0
4,1,6180,6180,120136873,113270400,0,0,0,650,40,0,0,1,1,3,500,0,0
4,12,146460,85544,116922817,115603200,0,0,0,850,8,1,0,1,2,6,1500,0,0
4,1,6180,6180,41495538,39484800,0,0,0,850,8,0,0,1,2,6,1700,0,0
4,12,146400,85564,119444344,118368000,1,0,0,850,8,0,0,1,2,6,1500,1,0
4,9,9540,9420,114251575,115862400,0,0,0,850,8,0,0,1,2,6,1500,0,0
4,4,10140,8334,118906155,118540800,0,0,0,650,40,0,0,1,2,6,1100,0,0
4,4,13228,9930,193214044,174355200,1,0,0,1100,12,0,0,1,2,6,1900,1,0
4,2,6241,6180,114167662,31708800,0,0,0,850,8,0,0,1,2,6,1700,0,0
4,12,146460,85502,115198912,115948800,4,3,1,1100,12,0,0,1,2,6,2000,0,0
4,1,6120,6120,116501871,118368000,0,0,0,650,40,0,0,1,1,3,550,0,0
4,14,146040,85226,115894208,99792000,0,0,0,850,8,0,0,1,0,0,0,0,0
4,14,146040,85226,115900045,118281600,0,0,0,850,8,0,0,1,0,0,0,0,0
4,1,6180,6180,193728493,174849710,0,0,0,600,25,0,0,1,2,6,1200,0,0
4,12,146400,85564,114683798,115689600,1,0,1,850,8,0,0,1,2,3,1600,0,0
4,13,146400,85514,112695728,86918400,1,0,0,850,8,0,0,1,1,3,900,0,0
4,1,6180,6180,68038887,69652951,0,0,0,1100,12,0,0,1,3,6,2100,0,0
4,1,6180,6180,113473649,105062400,0,0,0,1100,12,0,0,1,2,6,2000,0,0
4,2,6241,6180,113381396,110332800,0,0,0,850,8,0,0,1,2,6,1700,0,0
4,1,6180,6180,113216698,113356800,0,0,0,650,40,0,0,1,2,6,1100,0,0
4,12,146400,85564,112870134,113184000,0,0,0,1100,12,0,0,1,2,6,1950,0,0
4,9,9540,9420,112171963,113097600,2,1,0,850,8,0,0,1,2,6,1500,1,0
4,1,6180,6180,112271338,102729600,0,0,0,650,100,0,0,1,2,6,1100,0,0
4,4,10260,8329,193819088,187401600,2,0,0,800,100,0,0,1,1,3,700,1,0
4,14,146160,85516,111585733,113011200,0,0,0,850,8,0,0,1,2,6,1500,0,0
4,1,3360,3360,111224787,113097600,1,0,0,500,20,0,0,1,2,6,800,0,0
4,1,6180,6180,111143193,110507621,1,0,0,600,25,1,0,1,2,6,1300,0,0
4,1,6180,6180,110610784,84326400,0,0,0,500,50,0,0,1,1,3,1050,0,0
4,1,6180,6180,110458401,112838400,0,0,0,500,20,0,0,1,2,6,1000,0,0
4,4,10320,8442,109231504,92188800,1,0,0,650,100,0,0,1,2,6,1300,0,0
4,12,146520,85500,110267795,110419200,1,0,0,850,8,0,0,1,1,3,750,0,0
4,1,3360,3360,109682725,105321600,2,0,1,500,50,0,0,1,1,3,400,1,0
4,12,146340,85622,109848635,110505600,0,0,0,850,8,0,0,1,2,6,1550,0,0
4,13,50879,17100,109059237,107913600,0,0,0,1100,12,0,0,1,2,6,2100,0,0
4,1,6180,6180,108814377,89424000,0,0,0,500,50,0,0,1,3,6,1350,0,0
4,1,6180,6180,108557135,107740800,0,0,0,650,100,0,0,1,2,6,1300,0,0
4,1,3360,3360,108732375,50413634,1,0,0,1100,12,0,0,1,2,6,2000,0,0
4,12,146460,85502,106652705,83808000,0,0,0,850,8,0,0,1,2,6,1600,0,0
4,12,146520,85498,107260559,108000000,0,0,0,1100,12,0,0,1,3,6,2100,0,0
4,2,6241,6180,107345057,97545600,0,0,0,850,8,0,0,1,2,6,1700,0,0
4,2,6241,6180,107340544,99838896,0,0,0,650,100,0,0,1,0,0,0,0,0
4,12,146520,85500,106906518,107827200,1,1,0,850,8,0,0,1,2,6,1500,0,0
4,1,6180,6180,106222962,102902400,0,0,0,1100,12,0,0,1,2,6,2100,0,0
4,2,6241,6180,106444799,104612397,0,0,0,1100,12,0,0,1,1,3,1600,0,0
4,1,6120,6120,106037423,102470400,1,0,0,650,100,0,0,1,2,6,1100,0,0
4,13,146400,85514,105792455,103042800,2,2,0,850,8,0,0,1,2,6,1600,0,0
4,5,10920,8312,105527922,95471147,0,0,0,500,50,0,0,1,1,3,700,0,0
4,1,6120,6120,105008270,105235200,3,0,1,650,40,0,1,1,3,6,1760,1,0
4,1,6180,6180,104238974,105235200,0,0,0,850,8,0,0,1,2,6,1500,0,0
4,4,10140,8311,105186447,107568000,0,0,0,500,20,0,0,1,2,6,900,0,0
4,14,146160,85516,104492698,97372800,9,4,2,1100,12,0,0,1,2,6,2250,1,0
4,2,6241,6180,104396987,97718400,1,0,0,850,8,0,0,1,1,3,750,0,0
4,1,6120,6120,104311273,105321600,2,1,0,500,50,0,0,1,2,6,800,0,0
4,1,3360,3360,104489909,65145600,0,0,0,850,8,0,0,1,1,3,850,0,0
4,13,146400,85514,103806950,105408000,0,0,0,850,8,0,0,1,2,6,1500,0,0
4,2,4260,3360,103023050,102729600,1,0,0,650,100,0,0,1,2,6,1300,0,0
4,4,10140,8311,103259727,31190400,0,0,0,1000,100,0,0,1,0,0,0,0,0
4,12,146520,85500,111146383,110592000,0,0,0,850,8,0,0,1,3,6,1500,0,0
4,1,6180,6180,101551905,102643200,0,0,0,850,8,0,0,1,3,6,1500,0,0
4,1,3360,3360,100782880,97286400,0,0,0,850,8,0,0,1,2,6,2000,0,0
4,1,6180,6180,101299262,102643200,0,0,0,1100,12,0,0,1,2,6,2000,0,0
4,1,6180,6180,98524887,79056000,0,0,0,1100,12,0,0,1,0,0,0,0,0
4,1,3360,3360,100855625,100051200,0,0,0,650,40,0,0,1,3,6,1100,0,0
4,1,3360,3360,100252221,97545600,0,0,0,850,8,0,0,1,2,6,1550,0,0
4,12,146520,85498,92828284,87004800,0,0,0,850,8,0,0,1,2,6,1500,0,0
4,1,3420,3420,100164200,73612800,0,0,0,500,50,0,0,1,2,6,750,0,0
4,13,146400,85514,193056313,174873600,0,0,0,850,8,0,0,1,3,6,1600,1,0
4,12,146460,85502,91786674,92275200,14,4,2,850,8,0,0,1,2,6,1600,5,0
4,13,146400,85518,89719415,89337600,0,0,0,850,8,0,0,1,2,6,1600,0,0
4,1,6180,6180,93601792,94953600,0,0,0,850,8,0,0,1,2,6,1500,0,0
4,12,146520,85498,92749588,94358382,1,0,0,1100,12,0,0,1,2,6,2000,0,0
4,1,6180,6180,94129899,92707200,2,0,0,850,8,0,0,1,2,6,1500,2,0
4,1,6180,6180,94640490,92448000,0,0,0,850,8,0,0,1,1,3,500,0,0
4,1,3360,3360,92922616,94953600,0,0,0,650,100,0,0,1,2,6,1400,0,0
4,1,6180,6180,193389139,189231738,0,0,0,850,8,0,0,1,3,6,1650,0,0
4,1,3360,3360,94810237,97200000,0,0,0,850,8,0,0,1,1,3,802,0,0
4,1,6180,6180,86954253,81561600,0,0,0,1100,12,0,0,1,2,6,2100,0,0
4,5,17821,15896,94563705,94873298,0,0,0,800,100,0,0,1,2,6,1284,0,0
4,10,9601,9420,191400147,189993600,0,0,0,850,8,0,0,1,2,6,1600,0,0
4,2,4260,3360,94209201,94780800,1,1,0,500,20,0,0,1,2,6,800,0,0
4,12,146520,85498,92394150,94521600,0,0,0,850,8,0,0,1,2,6,1500,0,0
4,12,146520,85498,93437539,94953600,0,0,0,1100,12,0,0,1,2,6,2000,0,0
4,13,146400,85518,92391075,92016000,0,0,0,850,8,0,0,1,2,6,1500,0,0
4,1,3360,3360,93527666,92275200,0,0,0,850,8,0,0,1,2,6,1800,0,0
4,13,146400,85514,86666049,86832000,0,0,0,1100,12,0,0,1,2,6,2050,0,0
4,1,3360,3360,91617026,87004800,1,0,0,650,100,0,0,1,2,6,1200,0,0
4,13,146400,85514,89114140,89596800,10,8,2,850,8,0,0,1,3,6,1505,0,0
4,4,10260,8333,92219937,92275200,0,0,0,800,100,0,0,1,2,6,1400,0,0
4,4,10200,8312,91093283,92102400,0,0,0,800,100,0,0,1,2,6,1400,0,0
4,1,6180,6180,91533875,73612800,0,0,0,1100,12,0,0,1,1,3,1100,0,0
4,2,4680,3300,89966208,73612800,0,0,0,850,8,0,0,1,2,6,1500,0,0
4,9,29881,17100,90058520,89337600,0,0,0,850,8,0,0,1,2,6,1500,0,0
4,1,6180,6180,89977243,89337600,0,0,0,850,8,0,0,1,2,6,1500,0,0
4,9,63480,43087,89205000,47692800,0,0,0,1100,12,0,0,1,0,0,0,0,0
4,1,3360,3360,89639366,65664000,0,0,0,850,8,0,0,1,1,3,850,0,1
4,4,10200,8310,88247675,76377600,0,0,0,500,20,0,0,1,2,6,800,0,0
4,12,146520,85498,87625007,89596800,0,0,0,1100,12,0,0,1,2,6,2000,0,0
4,1,3360,3360,87467250,89510400,0,0,0,850,8,0,0,1,2,6,1600,0,0
4,12,146460,85502,87046112,37065600,0,0,0,850,8,0,0,1,0,0,0,0,0
4,14,146160,85516,86860598,84585600,3,0,0,850,8,0,0,1,0,0,0,2,0
4,13,146400,85514,86869363,52531200,0,0,0,850,8,0,0,1,1,3,850,0,0
4,1,3420,3420,86788238,86745600,1,1,0,650,40,0,0,1,1,3,550,0,0
4,4,10200,8287,85576484,81273076,7,0,3,600,25,0,0,1,1,3,500,1,0
4,4,10140,8283,75817077,75241647,1,1,0,800,100,1,0,1,3,6,1700,1,0
4,4,10200,8287,83851982,52876800,0,0,0,1000,200,0,0,1,1,3,1000,0,0
4,1,3360,3360,84412799,84412792,0,0,0,200,1,0,0,1,1,2,1000,0,0
4,4,10200,8287,83065597,63331200,0,0,0,500,20,0,0,1,0,0,0,0,0
4,4,10200,8287,82021899,81820800,0,0,0,500,20,0,0,1,2,6,800,0,0
4,0,0,0,80048335,81648000,0,0,0,650,100,0,0,1,2,6,1050,0,0
4,4,10140,8283,79605157,78969600,0,0,0,800,100,0,0,1,2,6,1600,0,0
4,5,17821,15896,78827411,81216000,0,0,0,500,20,0,0,1,1,3,1600,0,0
4,1,6120,6120,78568414,65836800,0,0,0,650,40,0,0,1,0,0,0,0,0
4,4,10200,8287,77700976,79056000,0,0,0,650,40,0,0,1,2,6,1100,0,0
4,4,10200,8287,76420688,78465081,0,0,0,800,100,0,0,1,2,6,1400,0,0
4,0,0,0,74602575,55036800,0,0,0,650,100,0,0,1,2,6,1200,0,0
4,4,10140,8334,74260471,76377600,1,1,0,500,20,0,0,1,2,6,800,0,0
4,1,6120,6120,74258013,76377600,0,0,0,500,20,0,0,1,2,6,800,0,0
4,1,6120,6120,74256192,76377600,0,0,0,650,40,0,0,1,2,6,1100,0,0
4,1,6120,6120,73738244,73785660,0,0,0,1100,300,0,0,1,3,6,2001,0,0
4,12,146580,85484,58941035,50198400,0,0,0,800,50,0,0,1,0,0,0,0,0
4,4,10200,8312,72777994,28944000,0,0,0,650,100,0,0,1,0,0,0,0,0
4,1,6180,6180,72442873,73785600,0,0,0,650,40,0,0,1,2,6,1100,0,0
4,13,146400,85518,69505055,71107200,5,0,0,850,8,0,0,1,2,6,1500,2,0
4,1,6180,6180,26285163,26352000,0,0,0,850,8,1,0,1,2,6,1500,0,0
4,1,6120,6120,68646176,58147200,0,0,0,650,40,0,0,1,0,0,0,0,0
4,4,10140,8311,70455342,69990701,0,0,0,1100,300,1,0,1,4,6,1750,0,0
4,1,6180,6180,70632570,70934400,0,0,0,650,100,0,0,1,1,3,550,0,0
4,13,146400,85518,70099815,71193600,0,0,0,1100,12,0,0,1,1,3,2000,0,0
4,1,3360,3360,70023586,69560075,0,0,0,1100,12,0,0,1,1,3,1000,0,0
4,15,51059,17100,69854271,71107200,0,0,0,850,8,0,0,1,2,6,1700,0,0
4,1,3360,3360,69423779,68601600,0,0,0,650,40,0,0,1,1,3,1000,0,0
4,13,146400,85514,68817281,36892800,0,0,0,1100,12,0,0,1,0,0,0,0,0
4,10,9601,9420,68723850,71020800,0,0,0,850,8,0,0,1,2,6,1500,0,0
4,12,146520,85498,67434001,60652800,0,0,0,1100,12,0,0,1,1,3,1100,0,0
4,4,10200,8287,67427218,66961952,0,0,0,800,50,1,1,1,1,3,1400,0,0
4,1,3420,3420,192798269,174441600,2,0,0,500,50,0,0,1,2,6,800,1,0
4,4,10260,8425,67080052,65836800,1,0,0,500,50,0,0,1,2,3,900,0,0
4,1,3360,3360,66822716,68342400,0,0,0,500,20,0,0,1,0,0,0,0,0
4,4,10140,8283,65868518,65923200,0,0,0,650,40,0,0,1,2,6,1100,0,0
4,1,6180,6180,65879018,63158400,0,0,0,1100,12,0,0,1,3,6,2150,0,0
4,2,4680,3300,192689809,129772800,1,0,0,850,8,0,0,1,3,6,2450,1,0
4,12,146520,85498,64658331,65750400,0,0,0,850,8,0,0,1,2,6,1500,0,0
4,13,146400,85518,63022035,63331200,2,2,0,850,8,0,0,1,2,6,1450,0,0
4,4,10140,8330,63892979,51214060,0,0,0,800,100,0,0,1,1,3,700,0,0
4,1,6180,6180,192526618,182217600,0,0,0,650,40,0,0,1,2,6,1000,0,0
4,1,3360,3360,63635455,57888000,0,0,0,1100,12,1,0,1,2,3,1150,0,0
4,13,146400,85518,62757875,60652800,0,0,0,1100,12,0,0,1,1,3,3000,0,0
4,2,6241,6180,61689599,61689600,0,0,0,200,1,0,0,1,3,6,3000,0,0
4,12,146460,85546,61986384,50371200,0,0,0,1100,12,0,0,1,0,0,0,0,0
4,13,146400,85518,61992950,63244800,0,0,0,850,8,0,0,1,3,6,1750,0,0
4,12,146460,85502,61463746,63331200,0,0,0,850,8,0,0,1,2,6,1500,0,0
4,1,6180,6180,60174942,58147200,0,0,0,850,8,0,0,1,2,6,2000,0,0
4,5,17821,15896,59139502,57888000,1,0,0,1000,100,0,0,1,1,3,900,1,0
4,1,6180,6180,58535485,55296000,0,0,0,850,8,0,0,1,2,6,2000,0,0
4,1,3360,3360,192096460,192758400,0,0,0,850,8,0,0,1,2,6,1500,0,0
4,4,10140,8283,58868712,59255750,0,0,0,600,25,1,0,1,2,6,1250,0,0
4,12,146460,85502,191915325,138067200,0,0,0,850,8,0,0,1,2,6,1500,0,0
4,2,10993,10993,56799241,31622400,0,0,0,500,50,0,0,1,1,3,500,0,0
4,4,10200,8287,57585713,52790400,0,0,0,650,100,0,0,1,2,6,1300,0,0
4,1,3360,3360,52908062,55296000,0,0,0,850,8,0,0,1,1,3,1300,0,0
4,9,9540,9420,51867224,52790400,0,0,0,850,8,0,0,1,2,6,1450,0,0
4,2,10993,10993,48744770,50112000,0,0,0,650,100,0,0,1,2,6,1400,0,0
4,12,146340,85622,47036833,47347200,0,0,0,1100,12,0,0,1,3,6,2100,0,0
4,14,146160,85516,45568640,47347200,0,0,0,850,8,1,0,1,2,6,1500,0,0
4,1,3360,3360,44101661,44755200,7,0,0,800,100,1,0,1,2,6,1450,4,0
4,3,11310,9930,42899522,44841600,0,0,0,850,8,0,0,1,2,6,1500,0,0
4,12,146520,85498,43310561,44755200,0,0,0,850,8,0,0,1,2,6,1500,0,0
